"time_ns","signal"
-266.841172680412,-120.927419354839
-266.841172680412,-130.967741935484
-266.841172680412,-141.008064516129
-266.841172680412,-151.048387096774
-266.841172680412,-161.088709677419
-266.841172680412,-171.129032258064
-266.841172680412,-181.16935483871
-266.038981958763,-191.209677419355
-266.038981958763,-201.25
-266.038981958763,-211.290322580645
-266.038981958763,-221.33064516129
-266.038981958763,-231.370967741935
-266.038981958763,-241.41129032258
-266.038981958763,-251.451612903226
-266.038981958763,-261.491935483871
-266.038981958763,-271.532258064516
-266.038981958763,-281.572580645161
-266.038981958763,-291.612903225806
-266.038981958763,-299.14314516129
-265.236791237113,-306.673387096774
-265.236791237113,-316.713709677419
-265.236791237113,-326.754032258064
-265.236791237113,-336.79435483871
-265.236791237113,-346.834677419355
-265.236791237113,-356.875
-265.236791237113,-366.915322580645
-265.236791237113,-376.95564516129
-265.236791237113,-386.995967741935
-265.236791237113,-397.03629032258
-265.236791237113,-407.076612903226
-265.236791237113,-417.116935483871
-265.236791237113,-427.157258064516
-265.236791237113,-437.197580645161
-264.434600515464,-447.237903225806
-264.434600515464,-457.278225806451
-264.434600515464,-467.318548387097
-264.434600515464,-477.358870967742
-264.434600515464,-487.399193548387
-264.434600515464,-497.439516129032
-261.225837628866,-412.096774193548
-261.225837628866,-422.137096774193
-261.225837628866,-432.177419354839
-261.225837628866,-442.217741935484
-261.225837628866,-452.258064516129
-261.225837628866,-462.298387096774
-261.225837628866,-472.338709677419
-261.225837628866,-482.379032258064
-261.225837628866,-492.41935483871
-261.225837628866,-499.949596774193
-260.423646907217,-251.451612903226
-260.423646907217,-261.491935483871
-260.423646907217,-271.532258064516
-260.423646907217,-281.572580645161
-260.423646907217,-291.612903225806
-260.423646907217,-301.653225806451
-260.423646907217,-311.693548387097
-260.423646907217,-321.733870967742
-260.423646907217,-331.774193548387
-260.423646907217,-341.814516129032
-260.423646907217,-351.854838709677
-260.423646907217,-361.895161290322
-260.423646907217,-371.935483870968
-260.423646907217,-381.975806451613
-260.423646907217,-392.016129032258
-260.423646907217,-402.056451612903
-259.621456185567,-80.766129032258
-259.621456185567,-90.8064516129032
-259.621456185567,-100.846774193548
-259.621456185567,-110.887096774193
-259.621456185567,-120.927419354839
-259.621456185567,-130.967741935484
-259.621456185567,-141.008064516129
-259.621456185567,-151.048387096774
-259.621456185567,-161.088709677419
-259.621456185567,-171.129032258064
-259.621456185567,-181.16935483871
-259.621456185567,-191.209677419355
-259.621456185567,-201.25
-259.621456185567,-211.290322580645
-259.621456185567,-221.33064516129
-259.621456185567,-231.370967741935
-259.621456185567,-241.41129032258
-258.819265463918,49.7580645161291
-258.819265463918,39.7177419354839
-258.819265463918,29.6774193548388
-258.819265463918,19.6370967741937
-258.819265463918,9.59677419354841
-258.819265463918,-0.443548387096712
-258.819265463918,-10.4838709677418
-258.819265463918,-20.5241935483871
-258.819265463918,-30.5645161290322
-258.819265463918,-40.6048387096773
-258.819265463918,-50.6451612903224
-258.819265463918,-60.6854838709676
-258.819265463918,-70.7258064516129
-258.017074742268,135.100806451613
-258.017074742268,125.060483870968
-258.017074742268,115.020161290323
-258.017074742268,104.979838709677
-258.017074742268,94.9395161290323
-258.017074742268,84.8991935483872
-258.017074742268,74.858870967742
-258.017074742268,64.8185483870968
-258.017074742268,57.2883064516129
-257.214884020619,270.645161290323
-257.214884020619,260.604838709677
-257.214884020619,250.564516129032
-257.214884020619,240.524193548387
-257.214884020619,230.483870967742
-257.214884020619,220.443548387097
-257.214884020619,210.403225806452
-257.214884020619,200.362903225806
-257.214884020619,190.322580645161
-257.214884020619,180.282258064516
-257.214884020619,170.241935483871
-257.214884020619,160.201612903226
-257.214884020619,150.161290322581
-257.214884020619,142.631048387097
-256.412693298969,436.310483870968
-256.412693298969,426.270161290323
-256.412693298969,416.229838709677
-256.412693298969,406.189516129032
-256.412693298969,396.149193548387
-256.412693298969,386.108870967742
-256.412693298969,376.068548387097
-256.412693298969,366.028225806452
-256.412693298969,355.987903225806
-256.412693298969,345.947580645161
-256.412693298969,335.907258064516
-256.412693298969,325.866935483871
-256.412693298969,315.826612903226
-256.412693298969,305.786290322581
-256.412693298969,295.745967741935
-256.412693298969,285.70564516129
-256.412693298969,278.175403225806
-255.61050257732,561.814516129032
-255.61050257732,551.774193548387
-255.61050257732,541.733870967742
-255.61050257732,531.693548387097
-255.61050257732,521.653225806452
-255.61050257732,511.612903225806
-255.61050257732,501.572580645161
-255.61050257732,491.532258064516
-255.61050257732,481.491935483871
-255.61050257732,471.451612903226
-255.61050257732,461.411290322581
-255.61050257732,451.370967741935
-255.61050257732,443.840725806452
-254.407216494845,608.251008064516
-254.80831185567,596.95564516129
-254.80831185567,586.915322580645
-254.80831185567,576.875
-254.80831185567,569.344758064516
-253.203930412371,601.975806451613
-253.203930412371,591.935483870968
-253.203930412371,581.895161290323
-253.203930412371,571.854838709677
-253.203930412371,561.814516129032
-253.203930412371,554.284274193548
-252.401739690722,546.754032258065
-252.401739690722,536.713709677419
-252.401739690722,526.673387096774
-252.401739690722,516.633064516129
-252.401739690722,506.592741935484
-252.401739690722,496.552419354839
-252.401739690722,486.512096774194
-252.401739690722,476.471774193548
-252.401739690722,466.431451612903
-252.401739690722,456.391129032258
-252.401739690722,446.350806451613
-252.401739690722,436.310483870968
-252.401739690722,426.270161290323
-252.401739690722,416.229838709677
-252.401739690722,406.189516129032
-251.599548969072,396.149193548387
-251.599548969072,386.108870967742
-251.599548969072,376.068548387097
-251.599548969072,366.028225806452
-251.599548969072,355.987903225806
-251.599548969072,345.947580645161
-251.599548969072,335.907258064516
-251.599548969072,325.866935483871
-251.599548969072,315.826612903226
-251.599548969072,305.786290322581
-251.599548969072,295.745967741935
-251.599548969072,285.70564516129
-251.599548969072,275.665322580645
-251.599548969072,265.625
-251.599548969072,255.584677419355
-251.599548969072,245.54435483871
-251.599548969072,235.504032258065
-251.599548969072,225.463709677419
-251.599548969072,215.423387096774
-251.599548969072,205.383064516129
-251.599548969072,195.342741935484
-251.599548969072,185.302419354839
-250.797358247423,175.262096774194
-250.797358247423,165.221774193548
-250.797358247423,155.181451612903
-250.797358247423,145.141129032258
-250.797358247423,135.100806451613
-250.797358247423,125.060483870968
-250.797358247423,115.020161290323
-250.797358247423,104.979838709677
-250.797358247423,94.9395161290323
-250.797358247423,84.8991935483872
-250.797358247423,74.858870967742
-250.797358247423,64.8185483870968
-250.797358247423,54.7782258064517
-250.797358247423,44.7379032258065
-250.797358247423,34.6975806451613
-250.797358247423,24.6572580645162
-250.797358247423,14.6169354838711
-250.797358247423,4.57661290322585
-250.797358247423,-2.95362903225805
-249.995167525773,-10.4838709677418
-249.995167525773,-20.5241935483871
-249.995167525773,-30.5645161290322
-249.995167525773,-40.6048387096773
-249.995167525773,-50.6451612903224
-249.995167525773,-60.6854838709676
-249.995167525773,-70.7258064516129
-249.995167525773,-80.766129032258
-249.995167525773,-90.8064516129032
-249.995167525773,-100.846774193548
-249.995167525773,-110.887096774193
-249.995167525773,-120.927419354839
-249.192976804124,-130.967741935484
-249.192976804124,-141.008064516129
-249.192976804124,-151.048387096774
-249.192976804124,-161.088709677419
-249.192976804124,-171.129032258064
-249.192976804124,-181.16935483871
-249.192976804124,-191.209677419355
-249.192976804124,-201.25
-249.192976804124,-211.290322580645
-249.192976804124,-221.33064516129
-249.192976804124,-231.370967741935
-249.192976804124,-241.41129032258
-249.192976804124,-251.451612903226
-249.192976804124,-261.491935483871
-249.192976804124,-271.532258064516
-249.192976804124,-281.572580645161
-249.192976804124,-291.612903225806
-248.390786082474,-301.653225806451
-248.390786082474,-311.693548387097
-248.390786082474,-321.733870967742
-248.390786082474,-331.774193548387
-248.390786082474,-341.814516129032
-248.390786082474,-351.854838709677
-248.390786082474,-361.895161290322
-248.390786082474,-371.935483870968
-248.390786082474,-381.975806451613
-248.390786082474,-392.016129032258
-248.390786082474,-402.056451612903
-248.390786082474,-412.096774193548
-248.390786082474,-422.137096774193
-248.390786082474,-432.177419354839
-248.390786082474,-442.217741935484
-248.390786082474,-452.258064516129
-248.390786082474,-462.298387096774
-248.390786082474,-472.338709677419
-247.588595360825,-482.379032258064
-247.588595360825,-492.41935483871
-244.379832474227,-371.935483870968
-244.379832474227,-381.975806451613
-244.379832474227,-392.016129032258
-244.379832474227,-402.056451612903
-244.379832474227,-412.096774193548
-244.379832474227,-422.137096774193
-244.379832474227,-432.177419354839
-244.379832474227,-442.217741935484
-244.379832474227,-452.258064516129
-244.379832474227,-462.298387096774
-244.379832474227,-472.338709677419
-244.379832474227,-482.379032258064
-244.379832474227,-492.41935483871
-244.379832474227,-499.949596774193
-243.577641752577,-211.290322580645
-243.577641752577,-221.33064516129
-243.577641752577,-231.370967741935
-243.577641752577,-241.41129032258
-243.577641752577,-251.451612903226
-243.577641752577,-261.491935483871
-243.577641752577,-271.532258064516
-243.577641752577,-281.572580645161
-243.577641752577,-291.612903225806
-243.577641752577,-301.653225806451
-243.577641752577,-311.693548387097
-243.577641752577,-321.733870967742
-243.577641752577,-331.774193548387
-243.577641752577,-341.814516129032
-243.577641752577,-351.854838709677
-243.577641752577,-361.895161290322
-242.775451030928,-80.766129032258
-242.775451030928,-90.8064516129032
-242.775451030928,-100.846774193548
-242.775451030928,-110.887096774193
-242.775451030928,-120.927419354839
-242.775451030928,-130.967741935484
-242.775451030928,-141.008064516129
-242.775451030928,-151.048387096774
-242.775451030928,-161.088709677419
-242.775451030928,-171.129032258064
-242.775451030928,-181.16935483871
-242.775451030928,-191.209677419355
-242.775451030928,-201.25
-241.973260309278,9.59677419354841
-241.973260309278,-0.443548387096712
-241.973260309278,-10.4838709677418
-241.973260309278,-20.5241935483871
-241.973260309278,-30.5645161290322
-241.973260309278,-40.6048387096773
-241.973260309278,-50.6451612903224
-241.973260309278,-60.6854838709676
-241.973260309278,-70.7258064516129
-241.171069587629,135.100806451613
-241.171069587629,125.060483870968
-241.171069587629,115.020161290323
-241.171069587629,104.979838709677
-241.171069587629,94.9395161290323
-241.171069587629,84.8991935483872
-241.171069587629,74.858870967742
-241.171069587629,64.8185483870968
-241.171069587629,54.7782258064517
-241.171069587629,44.7379032258065
-241.171069587629,34.6975806451613
-241.171069587629,24.6572580645162
-241.171069587629,17.1270161290323
-240.368878865979,310.806451612903
-240.368878865979,300.766129032258
-240.368878865979,290.725806451613
-240.368878865979,280.685483870968
-240.368878865979,270.645161290323
-240.368878865979,260.604838709677
-240.368878865979,250.564516129032
-240.368878865979,240.524193548387
-240.368878865979,230.483870967742
-240.368878865979,220.443548387097
-240.368878865979,210.403225806452
-240.368878865979,200.362903225806
-240.368878865979,190.322580645161
-240.368878865979,180.282258064516
-240.368878865979,170.241935483871
-240.368878865979,160.201612903226
-240.368878865979,150.161290322581
-240.368878865979,142.631048387097
-239.56668814433,471.451612903226
-239.56668814433,461.411290322581
-239.56668814433,451.370967741935
-239.56668814433,441.33064516129
-239.56668814433,431.290322580645
-239.56668814433,421.25
-239.56668814433,411.209677419355
-239.56668814433,401.16935483871
-239.56668814433,391.129032258065
-239.56668814433,381.088709677419
-239.56668814433,371.048387096774
-239.56668814433,361.008064516129
-239.56668814433,350.967741935484
-239.56668814433,340.927419354839
-239.56668814433,330.887096774194
-239.56668814433,320.846774193548
-238.764497422681,556.79435483871
-238.764497422681,546.754032258065
-238.764497422681,536.713709677419
-238.764497422681,526.673387096774
-238.764497422681,516.633064516129
-238.764497422681,506.592741935484
-238.764497422681,496.552419354839
-238.764497422681,486.512096774194
-238.764497422681,478.98185483871
-237.962306701031,596.95564516129
-237.962306701031,586.915322580645
-237.962306701031,576.875
-237.962306701031,566.834677419355
-237.160115979382,617.036290322581
-236.759020618557,604.485887096774
-236.357925257732,591.935483870968
-236.357925257732,581.895161290323
-236.357925257732,571.854838709677
-236.357925257732,561.814516129032
-236.357925257732,551.774193548387
-236.357925257732,541.733870967742
-236.357925257732,531.693548387097
-235.555734536083,521.653225806452
-235.555734536083,511.612903225806
-235.555734536083,501.572580645161
-235.555734536083,491.532258064516
-235.555734536083,481.491935483871
-235.555734536083,471.451612903226
-235.555734536083,461.411290322581
-235.555734536083,451.370967741935
-235.555734536083,441.33064516129
-235.555734536083,431.290322580645
-235.555734536083,421.25
-235.555734536083,411.209677419355
-235.555734536083,401.16935483871
-235.555734536083,391.129032258065
-235.555734536083,381.088709677419
-235.555734536083,371.048387096774
-235.555734536083,361.008064516129
-235.555734536083,353.477822580645
-234.753543814433,345.947580645161
-234.753543814433,335.907258064516
-234.753543814433,325.866935483871
-234.753543814433,315.826612903226
-234.753543814433,305.786290322581
-234.753543814433,295.745967741935
-234.753543814433,285.70564516129
-234.753543814433,275.665322580645
-234.753543814433,265.625
-234.753543814433,255.584677419355
-234.753543814433,245.54435483871
-234.753543814433,235.504032258065
-234.753543814433,225.463709677419
-234.753543814433,215.423387096774
-234.753543814433,205.383064516129
-234.753543814433,195.342741935484
-234.753543814433,187.8125
-233.951353092784,180.282258064516
-233.951353092784,170.241935483871
-233.951353092784,160.201612903226
-233.951353092784,150.161290322581
-233.951353092784,140.120967741935
-233.951353092784,130.08064516129
-233.951353092784,120.040322580645
-233.951353092784,110
-233.951353092784,99.9596774193549
-233.951353092784,89.9193548387098
-233.951353092784,79.8790322580646
-233.951353092784,69.8387096774194
-233.149162371134,59.7983870967743
-233.149162371134,49.7580645161291
-233.149162371134,39.7177419354839
-233.149162371134,29.6774193548388
-233.149162371134,19.6370967741937
-233.149162371134,9.59677419354841
-233.149162371134,-0.443548387096712
-233.149162371134,-10.4838709677418
-233.149162371134,-20.5241935483871
-233.149162371134,-30.5645161290322
-233.149162371134,-40.6048387096773
-233.149162371134,-50.6451612903224
-233.149162371134,-60.6854838709676
-233.149162371134,-70.7258064516129
-233.149162371134,-80.766129032258
-233.149162371134,-90.8064516129032
-233.149162371134,-100.846774193548
-233.149162371134,-110.887096774193
-232.346971649485,-120.927419354839
-232.346971649485,-130.967741935484
-232.346971649485,-141.008064516129
-232.346971649485,-151.048387096774
-232.346971649485,-161.088709677419
-232.346971649485,-171.129032258064
-232.346971649485,-181.16935483871
-232.346971649485,-191.209677419355
-232.346971649485,-201.25
-232.346971649485,-211.290322580645
-232.346971649485,-221.33064516129
-232.346971649485,-231.370967741935
-232.346971649485,-241.41129032258
-232.346971649485,-251.451612903226
-232.346971649485,-261.491935483871
-232.346971649485,-271.532258064516
-232.346971649485,-281.572580645161
-232.346971649485,-291.612903225806
-232.346971649485,-301.653225806451
-232.346971649485,-311.693548387097
-232.346971649485,-321.733870967742
-232.346971649485,-331.774193548387
-232.346971649485,-339.304435483871
-231.544780927835,-346.834677419355
-231.544780927835,-356.875
-231.544780927835,-366.915322580645
-231.544780927835,-376.95564516129
-231.544780927835,-386.995967741935
-231.544780927835,-397.03629032258
-231.544780927835,-407.076612903226
-231.544780927835,-417.116935483871
-231.544780927835,-427.157258064516
-231.544780927835,-437.197580645161
-231.544780927835,-447.237903225806
-231.544780927835,-457.278225806451
-231.544780927835,-467.318548387097
-231.544780927835,-474.84879032258
-230.742590206186,-482.379032258064
-230.742590206186,-492.41935483871
-228.336018041237,-477.358870967742
-228.336018041237,-487.399193548387
-228.336018041237,-497.439516129032
-227.533827319588,-376.95564516129
-227.533827319588,-386.995967741935
-227.533827319588,-397.03629032258
-227.533827319588,-407.076612903226
-227.533827319588,-417.116935483871
-227.533827319588,-427.157258064516
-227.533827319588,-437.197580645161
-227.533827319588,-447.237903225806
-227.533827319588,-457.278225806451
-227.533827319588,-467.318548387097
-226.731636597938,-296.633064516129
-226.731636597938,-306.673387096774
-226.731636597938,-316.713709677419
-226.731636597938,-326.754032258064
-226.731636597938,-336.79435483871
-226.731636597938,-346.834677419355
-226.731636597938,-356.875
-226.731636597938,-366.915322580645
-225.929445876289,-171.129032258064
-225.929445876289,-181.16935483871
-225.929445876289,-191.209677419355
-225.929445876289,-201.25
-225.929445876289,-211.290322580645
-225.929445876289,-221.33064516129
-225.929445876289,-231.370967741935
-225.929445876289,-241.41129032258
-225.929445876289,-251.451612903226
-225.929445876289,-261.491935483871
-225.929445876289,-271.532258064516
-225.929445876289,-281.572580645161
-225.929445876289,-289.102822580645
-225.127255154639,4.57661290322585
-225.127255154639,-5.46370967741927
-225.127255154639,-15.5040322580644
-225.127255154639,-25.5443548387096
-225.127255154639,-35.5846774193549
-225.127255154639,-45.625
-225.127255154639,-55.6653225806451
-225.127255154639,-65.7056451612902
-225.127255154639,-75.7459677419354
-225.127255154639,-85.7862903225805
-225.127255154639,-95.8266129032256
-225.127255154639,-105.866935483871
-225.127255154639,-115.907258064516
-225.127255154639,-125.947580645161
-225.127255154639,-135.987903225806
-225.127255154639,-146.028225806451
-225.127255154639,-156.068548387097
-225.127255154639,-163.59879032258
-224.32506443299,180.282258064516
-224.32506443299,170.241935483871
-224.32506443299,160.201612903226
-224.32506443299,150.161290322581
-224.32506443299,140.120967741935
-224.32506443299,130.08064516129
-224.32506443299,120.040322580645
-224.32506443299,110
-224.32506443299,99.9596774193549
-224.32506443299,89.9193548387098
-224.32506443299,79.8790322580646
-224.32506443299,69.8387096774194
-224.32506443299,59.7983870967743
-224.32506443299,49.7580645161291
-224.32506443299,39.7177419354839
-224.32506443299,29.6774193548388
-224.32506443299,19.6370967741937
-224.32506443299,12.1068548387098
-223.52287371134,310.806451612903
-223.52287371134,300.766129032258
-223.52287371134,290.725806451613
-223.52287371134,280.685483870968
-223.52287371134,270.645161290323
-223.52287371134,260.604838709677
-223.52287371134,250.564516129032
-223.52287371134,240.524193548387
-223.52287371134,230.483870967742
-223.52287371134,220.443548387097
-223.52287371134,210.403225806452
-223.52287371134,200.362903225806
-223.52287371134,190.322580645161
-222.720682989691,396.149193548387
-222.720682989691,386.108870967742
-222.720682989691,376.068548387097
-222.720682989691,366.028225806452
-222.720682989691,355.987903225806
-222.720682989691,345.947580645161
-222.720682989691,335.907258064516
-222.720682989691,325.866935483871
-222.720682989691,318.336693548387
-221.918492268041,501.572580645161
-221.918492268041,491.532258064516
-221.918492268041,481.491935483871
-221.918492268041,471.451612903226
-221.918492268041,461.411290322581
-221.918492268041,451.370967741935
-221.918492268041,441.33064516129
-221.918492268041,431.290322580645
-221.918492268041,421.25
-221.918492268041,411.209677419355
-221.918492268041,403.679435483871
-220.715206185567,594.445564516129
-221.116301546392,581.895161290323
-221.116301546392,571.854838709677
-221.116301546392,561.814516129032
-221.116301546392,551.774193548387
-221.116301546392,541.733870967742
-221.116301546392,531.693548387097
-221.116301546392,521.653225806452
-221.116301546392,511.612903225806
-220.314110824742,617.036290322581
-220.314110824742,606.995967741935
-219.511920103093,586.915322580645
-219.511920103093,576.875
-219.511920103093,566.834677419355
-219.511920103093,556.79435483871
-219.511920103093,546.754032258065
-219.511920103093,536.713709677419
-218.709729381443,526.673387096774
-218.709729381443,516.633064516129
-218.709729381443,506.592741935484
-218.709729381443,496.552419354839
-218.709729381443,486.512096774194
-218.709729381443,476.471774193548
-218.709729381443,466.431451612903
-218.709729381443,456.391129032258
-217.907538659794,446.350806451613
-217.907538659794,436.310483870968
-217.907538659794,426.270161290323
-217.907538659794,416.229838709677
-217.907538659794,406.189516129032
-217.907538659794,396.149193548387
-217.907538659794,386.108870967742
-217.907538659794,376.068548387097
-217.907538659794,366.028225806452
-217.907538659794,355.987903225806
-217.907538659794,345.947580645161
-217.907538659794,335.907258064516
-217.907538659794,325.866935483871
-217.907538659794,315.826612903226
-217.907538659794,305.786290322581
-217.105347938144,295.745967741935
-217.105347938144,285.70564516129
-217.105347938144,275.665322580645
-217.105347938144,265.625
-217.105347938144,255.584677419355
-217.105347938144,245.54435483871
-217.105347938144,235.504032258065
-217.105347938144,225.463709677419
-217.105347938144,215.423387096774
-217.105347938144,205.383064516129
-217.105347938144,195.342741935484
-217.105347938144,185.302419354839
-217.105347938144,175.262096774194
-217.105347938144,165.221774193548
-217.105347938144,155.181451612903
-217.105347938144,145.141129032258
-217.105347938144,135.100806451613
-217.105347938144,125.060483870968
-217.105347938144,115.020161290323
-217.105347938144,104.979838709677
-217.105347938144,94.9395161290323
-217.105347938144,84.8991935483872
-217.105347938144,74.858870967742
-217.105347938144,64.8185483870968
-216.303157216495,54.7782258064517
-216.303157216495,44.7379032258065
-216.303157216495,34.6975806451613
-216.303157216495,24.6572580645162
-216.303157216495,14.6169354838711
-216.303157216495,4.57661290322585
-216.303157216495,-5.46370967741927
-216.303157216495,-15.5040322580644
-216.303157216495,-25.5443548387096
-216.303157216495,-35.5846774193549
-216.303157216495,-45.625
-216.303157216495,-55.6653225806451
-216.303157216495,-65.7056451612902
-216.303157216495,-75.7459677419354
-216.303157216495,-85.7862903225805
-216.303157216495,-95.8266129032256
-216.303157216495,-105.866935483871
-216.303157216495,-115.907258064516
-216.303157216495,-125.947580645161
-216.303157216495,-135.987903225806
-216.303157216495,-146.028225806451
-216.303157216495,-156.068548387097
-216.303157216495,-166.108870967742
-216.303157216495,-173.639112903226
-215.500966494845,-181.16935483871
-215.500966494845,-191.209677419355
-215.500966494845,-201.25
-215.500966494845,-211.290322580645
-215.500966494845,-221.33064516129
-215.500966494845,-231.370967741935
-215.500966494845,-241.41129032258
-215.500966494845,-251.451612903226
-215.500966494845,-261.491935483871
-215.500966494845,-271.532258064516
-215.500966494845,-281.572580645161
-215.500966494845,-291.612903225806
-215.500966494845,-301.653225806451
-215.500966494845,-311.693548387097
-215.500966494845,-321.733870967742
-215.500966494845,-331.774193548387
-214.698775773196,-341.814516129032
-214.698775773196,-351.854838709677
-214.698775773196,-361.895161290322
-214.698775773196,-371.935483870968
-214.698775773196,-381.975806451613
-214.698775773196,-392.016129032258
-214.698775773196,-402.056451612903
-214.698775773196,-412.096774193548
-214.698775773196,-422.137096774193
-214.698775773196,-432.177419354839
-213.896585051546,-442.217741935484
-213.896585051546,-452.258064516129
-213.896585051546,-462.298387096774
-213.896585051546,-472.338709677419
-213.896585051546,-482.379032258064
-213.896585051546,-492.41935483871
-211.490012886598,-482.379032258064
-211.490012886598,-492.41935483871
-210.687822164949,-417.116935483871
-210.687822164949,-427.157258064516
-210.687822164949,-437.197580645161
-210.687822164949,-447.237903225806
-210.687822164949,-457.278225806451
-210.687822164949,-467.318548387097
-210.687822164949,-474.84879032258
-209.885631443299,-301.653225806451
-209.885631443299,-311.693548387097
-209.885631443299,-321.733870967742
-209.885631443299,-331.774193548387
-209.885631443299,-341.814516129032
-209.885631443299,-351.854838709677
-209.885631443299,-361.895161290322
-209.885631443299,-371.935483870968
-209.885631443299,-381.975806451613
-209.885631443299,-392.016129032258
-209.885631443299,-402.056451612903
-209.885631443299,-409.586693548387
-209.08344072165,-130.967741935484
-209.08344072165,-141.008064516129
-209.08344072165,-151.048387096774
-209.08344072165,-161.088709677419
-209.08344072165,-171.129032258064
-209.08344072165,-181.16935483871
-209.08344072165,-191.209677419355
-209.08344072165,-201.25
-209.08344072165,-211.290322580645
-209.08344072165,-221.33064516129
-209.08344072165,-231.370967741935
-209.08344072165,-241.41129032258
-209.08344072165,-251.451612903226
-209.08344072165,-261.491935483871
-209.08344072165,-271.532258064516
-209.08344072165,-281.572580645161
-209.08344072165,-291.612903225806
-208.28125,44.7379032258065
-208.28125,34.6975806451613
-208.28125,24.6572580645162
-208.28125,14.6169354838711
-208.28125,4.57661290322585
-208.28125,-5.46370967741927
-208.28125,-15.5040322580644
-208.28125,-25.5443548387096
-208.28125,-35.5846774193549
-208.28125,-45.625
-208.28125,-55.6653225806451
-208.28125,-65.7056451612902
-208.28125,-75.7459677419354
-208.28125,-85.7862903225805
-208.28125,-95.8266129032256
-208.28125,-105.866935483871
-208.28125,-115.907258064516
-208.28125,-123.4375
-207.479059278351,175.262096774194
-207.479059278351,165.221774193548
-207.479059278351,155.181451612903
-207.479059278351,145.141129032258
-207.479059278351,135.100806451613
-207.479059278351,125.060483870968
-207.479059278351,115.020161290323
-207.479059278351,104.979838709677
-207.479059278351,94.9395161290323
-207.479059278351,84.8991935483872
-207.479059278351,74.858870967742
-207.479059278351,64.8185483870968
-207.479059278351,54.7782258064517
-206.676868556701,265.625
-206.676868556701,255.584677419355
-206.676868556701,245.54435483871
-206.676868556701,235.504032258065
-206.676868556701,225.463709677419
-206.676868556701,215.423387096774
-206.676868556701,205.383064516129
-206.676868556701,195.342741935484
-206.676868556701,185.302419354839
-205.874677835052,391.129032258065
-205.874677835052,381.088709677419
-205.874677835052,371.048387096774
-205.874677835052,361.008064516129
-205.874677835052,350.967741935484
-205.874677835052,340.927419354839
-205.874677835052,330.887096774194
-205.874677835052,320.846774193548
-205.874677835052,310.806451612903
-205.874677835052,300.766129032258
-205.874677835052,290.725806451613
-205.874677835052,280.685483870968
-205.874677835052,273.155241935484
-205.072487113402,531.693548387097
-205.072487113402,521.653225806452
-205.072487113402,511.612903225806
-205.072487113402,501.572580645161
-205.072487113402,491.532258064516
-205.072487113402,481.491935483871
-205.072487113402,471.451612903226
-205.072487113402,461.411290322581
-205.072487113402,451.370967741935
-205.072487113402,441.33064516129
-205.072487113402,431.290322580645
-205.072487113402,421.25
-205.072487113402,411.209677419355
-205.072487113402,401.16935483871
-203.73550257732,602.8125
-204.270296391753,591.935483870968
-204.270296391753,581.895161290323
-204.270296391753,571.854838709677
-204.270296391753,561.814516129032
-204.270296391753,551.774193548387
-204.270296391753,541.733870967742
-203.468105670103,617.036290322581
-202.665914948454,591.935483870968
-202.665914948454,581.895161290323
-202.665914948454,571.854838709677
-202.665914948454,561.814516129032
-201.863724226804,551.774193548387
-201.863724226804,541.733870967742
-201.863724226804,531.693548387097
-201.863724226804,521.653225806452
-201.863724226804,511.612903225806
-201.863724226804,501.572580645161
-201.863724226804,491.532258064516
-201.863724226804,481.491935483871
-201.863724226804,471.451612903226
-201.863724226804,461.411290322581
-201.863724226804,453.881048387097
-201.061533505155,446.350806451613
-201.061533505155,436.310483870968
-201.061533505155,426.270161290323
-201.061533505155,416.229838709677
-201.061533505155,406.189516129032
-201.061533505155,396.149193548387
-201.061533505155,386.108870967742
-201.061533505155,376.068548387097
-201.061533505155,366.028225806452
-201.061533505155,355.987903225806
-201.061533505155,345.947580645161
-201.061533505155,335.907258064516
-201.061533505155,325.866935483871
-201.061533505155,315.826612903226
-201.061533505155,305.786290322581
-201.061533505155,295.745967741935
-201.061533505155,285.70564516129
-201.061533505155,275.665322580645
-201.061533505155,265.625
-201.061533505155,255.584677419355
-201.061533505155,248.054435483871
-200.259342783505,240.524193548387
-200.259342783505,230.483870967742
-200.259342783505,220.443548387097
-200.259342783505,210.403225806452
-200.259342783505,200.362903225806
-200.259342783505,190.322580645161
-200.259342783505,180.282258064516
-200.259342783505,170.241935483871
-200.259342783505,160.201612903226
-200.259342783505,150.161290322581
-200.259342783505,140.120967741935
-200.259342783505,130.08064516129
-200.259342783505,120.040322580645
-200.259342783505,110
-200.259342783505,99.9596774193549
-200.259342783505,89.9193548387098
-200.259342783505,79.8790322580646
-200.259342783505,69.8387096774194
-200.259342783505,59.7983870967743
-200.259342783505,49.7580645161291
-200.259342783505,39.7177419354839
-200.259342783505,29.6774193548388
-200.259342783505,19.6370967741937
-200.259342783505,9.59677419354841
-199.457152061856,-0.443548387096712
-199.457152061856,-10.4838709677418
-199.457152061856,-20.5241935483871
-199.457152061856,-30.5645161290322
-199.457152061856,-40.6048387096773
-199.457152061856,-50.6451612903224
-199.457152061856,-60.6854838709676
-199.457152061856,-70.7258064516129
-199.457152061856,-80.766129032258
-199.457152061856,-90.8064516129032
-199.457152061856,-100.846774193548
-199.457152061856,-110.887096774193
-199.457152061856,-120.927419354839
-199.457152061856,-130.967741935484
-199.457152061856,-141.008064516129
-199.457152061856,-151.048387096774
-199.457152061856,-161.088709677419
-199.457152061856,-171.129032258064
-198.654961340206,-181.16935483871
