"time_ns","signal"
-274.863079896907,54.7782258064517
-274.863079896907,44.7379032258065
-274.863079896907,34.6975806451613
-274.863079896907,24.6572580645162
-274.863079896907,14.6169354838711
-274.060889175258,180.282258064516
-274.060889175258,170.241935483871
-274.060889175258,160.201612903226
-274.060889175258,150.161290322581
-274.060889175258,140.120967741935
-274.060889175258,130.08064516129
-274.060889175258,120.040322580645
-273.258698453608,220.443548387097
-273.258698453608,210.403225806452
-273.258698453608,200.362903225806
-273.258698453608,190.322580645161
-272.456507731959,265.625
-272.456507731959,255.584677419355
-272.456507731959,245.54435483871
-272.456507731959,235.504032258065
-272.456507731959,227.973790322581
-271.654317010309,300.766129032258
-271.654317010309,290.725806451613
-271.654317010309,280.685483870968
-271.654317010309,273.155241935484
-270.85212628866,310.806451612903
-270.04993556701,300.766129032258
-270.04993556701,293.235887096774
-269.247744845361,285.70564516129
-269.247744845361,275.665322580645
-269.247744845361,265.625
-268.445554123711,230.483870967742
-268.445554123711,220.443548387097
-268.445554123711,210.403225806452
-268.445554123711,202.872983870968
-266.841172680412,94.9395161290323
-266.841172680412,84.8991935483872
-266.841172680412,74.858870967742
-266.841172680412,64.8185483870968
-266.841172680412,54.7782258064517
-266.841172680412,44.7379032258065
-266.841172680412,34.6975806451613
-266.841172680412,24.6572580645162
-266.841172680412,14.6169354838711
-266.841172680412,4.57661290322585
-266.841172680412,-2.95362903225805
-266.038981958763,-30.5645161290322
-266.038981958763,-40.6048387096773
-266.038981958763,-50.6451612903224
-266.038981958763,-60.6854838709676
-266.038981958763,-70.7258064516129
-266.038981958763,-80.766129032258
-266.038981958763,-90.8064516129032
-266.038981958763,-100.846774193548
-266.038981958763,-110.887096774193
-266.038981958763,-120.927419354839
-265.236791237113,-130.967741935484
-265.236791237113,-141.008064516129
-265.236791237113,-151.048387096774
-265.236791237113,-161.088709677419
-265.236791237113,-171.129032258064
-265.236791237113,-181.16935483871
-264.434600515464,-191.209677419355
-264.434600515464,-201.25
-264.434600515464,-211.290322580645
-264.434600515464,-221.33064516129
-264.434600515464,-231.370967741935
-264.434600515464,-241.41129032258
-264.434600515464,-251.451612903226
-264.434600515464,-261.491935483871
-263.632409793815,-271.532258064516
-263.632409793815,-281.572580645161
-263.632409793815,-291.612903225806
-263.632409793815,-301.653225806451
-263.632409793815,-311.693548387097
-263.632409793815,-321.733870967742
-263.632409793815,-331.774193548387
-263.632409793815,-341.814516129032
-263.632409793815,-349.344758064516
-262.830219072165,-356.875
-262.830219072165,-366.915322580645
-262.42912371134,-376.95564516129
-262.42912371134,-384.485887096774
-261.225837628866,-351.854838709677
-261.225837628866,-361.895161290322
-261.225837628866,-369.425403225806
-259.621456185567,-251.451612903226
-259.621456185567,-261.491935483871
-259.621456185567,-271.532258064516
-258.819265463918,-80.766129032258
-258.819265463918,-90.8064516129032
-258.819265463918,-100.846774193548
-258.819265463918,-110.887096774193
-258.819265463918,-120.927419354839
-258.819265463918,-130.967741935484
-258.017074742268,142.631048387097
-258.017074742268,49.7580645161291
-258.017074742268,39.7177419354839
-258.017074742268,32.1875000000001
-256.412693298969,270.645161290323
-256.412693298969,260.604838709677
-256.412693298969,250.564516129032
-256.412693298969,240.524193548387
-256.412693298969,230.483870967742
-256.412693298969,220.443548387097
-256.412693298969,212.913306451613
-255.61050257732,366.028225806452
-255.61050257732,355.987903225806
-255.61050257732,345.947580645161
-255.61050257732,335.907258064516
-255.61050257732,325.866935483871
-255.61050257732,315.826612903226
-255.61050257732,305.786290322581
-255.61050257732,298.256048387097
-254.80831185567,391.129032258065
-254.407216494845,381.088709677419
-254.80831185567,373.558467741935
-253.203930412371,371.048387096774
-252.401739690722,361.008064516129
-252.401739690722,350.967741935484
-252.401739690722,340.927419354839
-252.401739690722,330.887096774194
-252.401739690722,320.846774193548
-252.401739690722,313.316532258065
-250.797358247423,195.342741935484
-250.797358247423,185.302419354839
-249.995167525773,59.7983870967743
-249.995167525773,49.7580645161291
-249.995167525773,39.7177419354839
-249.995167525773,29.6774193548388
-249.995167525773,19.6370967741937
-249.995167525773,9.59677419354841
-249.995167525773,-0.443548387096712
-249.192976804124,-45.625
-249.192976804124,-55.6653225806451
-249.192976804124,-65.7056451612902
-249.192976804124,-75.7459677419354
-249.192976804124,-85.7862903225805
-249.192976804124,-95.8266129032256
-249.192976804124,-105.866935483871
-249.192976804124,-113.397177419355
-248.390786082474,-120.927419354839
-248.390786082474,-130.967741935484
-248.390786082474,-141.008064516129
-248.390786082474,-151.048387096774
-248.390786082474,-161.088709677419
-248.390786082474,-171.129032258064
-248.390786082474,-181.16935483871
-248.390786082474,-191.209677419355
-248.390786082474,-201.25
-248.390786082474,-211.290322580645
-248.390786082474,-221.33064516129
-247.588595360825,-231.370967741935
-247.588595360825,-241.41129032258
-247.588595360825,-251.451612903226
-247.588595360825,-261.491935483871
-247.588595360825,-271.532258064516
-247.588595360825,-281.572580645161
-247.588595360825,-291.612903225806
-247.588595360825,-301.653225806451
-247.588595360825,-311.693548387097
-247.588595360825,-321.733870967742
-247.588595360825,-331.774193548387
-247.588595360825,-341.814516129032
-247.588595360825,-349.344758064516
-246.786404639175,-356.875
-246.786404639175,-366.915322580645
-246.786404639175,-376.95564516129
-246.786404639175,-386.995967741935
-246.786404639175,-397.03629032258
-246.786404639175,-407.076612903226
-246.786404639175,-417.116935483871
-246.786404639175,-427.157258064516
-246.786404639175,-434.6875
-245.984213917526,-442.217741935484
-245.583118556701,-453.51310483871
-245.984213917526,-459.788306451613
-243.577641752577,-371.935483870968
-243.577641752577,-381.975806451613
-243.577641752577,-392.016129032258
-243.577641752577,-402.056451612903
-243.577641752577,-409.586693548387
-242.775451030928,-211.290322580645
-242.775451030928,-221.33064516129
-242.775451030928,-231.370967741935
-242.775451030928,-241.41129032258
-242.775451030928,-251.451612903226
-242.775451030928,-261.491935483871
-242.775451030928,-271.532258064516
-242.775451030928,-281.572580645161
-242.775451030928,-291.612903225806
-242.775451030928,-299.14314516129
-241.973260309278,-80.766129032258
-241.973260309278,-90.8064516129032
-241.973260309278,-100.846774193548
-241.973260309278,-110.887096774193
-241.973260309278,-120.927419354839
-241.973260309278,-130.967741935484
-241.171069587629,9.59677419354841
-241.171069587629,-0.443548387096712
-240.368878865979,135.100806451613
-240.368878865979,125.060483870968
-240.368878865979,115.020161290323
-240.368878865979,104.979838709677
-240.368878865979,94.9395161290323
-240.368878865979,87.4092741935484
-239.56668814433,310.806451612903
-239.56668814433,300.766129032258
-239.56668814433,290.725806451613
-239.56668814433,280.685483870968
-239.56668814433,270.645161290323
-239.56668814433,260.604838709677
-239.56668814433,250.564516129032
-239.56668814433,240.524193548387
-239.56668814433,230.483870967742
-239.56668814433,220.443548387097
-239.56668814433,212.913306451613
-238.764497422681,416.229838709677
-238.764497422681,406.189516129032
-238.764497422681,396.149193548387
-238.764497422681,386.108870967742
-238.764497422681,376.068548387097
-238.764497422681,366.028225806452
-238.764497422681,355.987903225806
-237.962306701031,446.350806451613
-237.962306701031,436.310483870968
-237.962306701031,426.270161290323
-236.759020618557,461.411290322581
-236.759020618557,452.626008064516
-236.357925257732,443.840725806452
-234.753543814433,355.987903225806
-233.951353092784,255.584677419355
-233.951353092784,245.54435483871
-233.951353092784,235.504032258065
-233.951353092784,225.463709677419
-233.951353092784,215.423387096774
-233.951353092784,205.383064516129
-233.951353092784,195.342741935484
-233.951353092784,187.8125
-233.149162371134,175.262096774194
-233.149162371134,165.221774193548
-233.149162371134,155.181451612903
-233.149162371134,145.141129032258
-233.149162371134,135.100806451613
-233.149162371134,125.060483870968
-233.149162371134,115.020161290323
-233.149162371134,104.979838709677
-233.149162371134,94.9395161290323
-233.149162371134,84.8991935483872
-233.149162371134,74.858870967742
-233.149162371134,67.3286290322582
-232.346971649485,44.7379032258065
-232.346971649485,34.6975806451613
-232.346971649485,24.6572580645162
-232.346971649485,14.6169354838711
-232.346971649485,4.57661290322585
-232.346971649485,-5.46370967741927
-232.346971649485,-15.5040322580644
-232.346971649485,-25.5443548387096
-232.346971649485,-35.5846774193549
-232.346971649485,-45.625
-232.346971649485,-55.6653225806451
-232.346971649485,-65.7056451612902
-232.346971649485,-75.7459677419354
-232.346971649485,-85.7862903225805
-232.346971649485,-95.8266129032256
-232.346971649485,-105.866935483871
-232.346971649485,-113.397177419355
-231.544780927835,-130.967741935484
-231.544780927835,-141.008064516129
-231.544780927835,-151.048387096774
-231.544780927835,-161.088709677419
-231.544780927835,-171.129032258064
-231.544780927835,-181.16935483871
-231.544780927835,-191.209677419355
-231.544780927835,-201.25
-231.544780927835,-211.290322580645
-231.544780927835,-221.33064516129
-231.544780927835,-231.370967741935
-231.544780927835,-241.41129032258
-231.544780927835,-251.451612903226
-231.544780927835,-261.491935483871
-231.544780927835,-271.532258064516
-231.544780927835,-281.572580645161
-230.742590206186,-291.612903225806
-230.742590206186,-301.653225806451
-230.742590206186,-311.693548387097
-230.742590206186,-321.733870967742
-230.742590206186,-331.774193548387
-230.742590206186,-341.814516129032
-230.742590206186,-351.854838709677
-230.742590206186,-361.895161290322
-230.742590206186,-371.935483870968
-230.742590206186,-379.465725806451
-229.940399484536,-386.995967741935
-229.940399484536,-397.03629032258
-229.940399484536,-407.076612903226
-229.940399484536,-417.116935483871
-229.940399484536,-427.157258064516
-229.138208762887,-437.197580645161
-229.138208762887,-447.237903225806
-229.138208762887,-457.278225806451
-229.138208762887,-467.318548387097
-227.533827319588,-477.358870967742
-227.533827319588,-484.889112903226
-226.731636597938,-376.95564516129
-226.731636597938,-386.995967741935
-226.731636597938,-397.03629032258
-226.731636597938,-407.076612903226
-226.731636597938,-417.116935483871
-226.731636597938,-427.157258064516
-226.731636597938,-434.6875
-225.929445876289,-296.633064516129
-225.929445876289,-306.673387096774
-225.929445876289,-316.713709677419
-225.929445876289,-326.754032258064
-225.929445876289,-336.79435483871
-225.929445876289,-346.834677419355
-225.127255154639,-171.129032258064
-225.127255154639,-181.16935483871
-225.127255154639,-191.209677419355
-225.127255154639,-201.25
-225.127255154639,-211.290322580645
-225.127255154639,-221.33064516129
-225.127255154639,-231.370967741935
-225.127255154639,-241.41129032258
-225.127255154639,-251.451612903226
-225.127255154639,-261.491935483871
-225.127255154639,-271.532258064516
-225.127255154639,-279.0625
-224.32506443299,4.57661290322585
-224.32506443299,-5.46370967741927
-224.32506443299,-15.5040322580644
-224.32506443299,-25.5443548387096
-224.32506443299,-35.5846774193549
-224.32506443299,-45.625
-224.32506443299,-55.6653225806451
-224.32506443299,-65.7056451612902
-224.32506443299,-75.7459677419354
-224.32506443299,-85.7862903225805
-224.32506443299,-95.8266129032256
-224.32506443299,-105.866935483871
-224.32506443299,-115.907258064516
-224.32506443299,-125.947580645161
-224.32506443299,-135.987903225806
-224.32506443299,-146.028225806451
-223.52287371134,180.282258064516
-223.52287371134,170.241935483871
-223.52287371134,160.201612903226
-223.52287371134,150.161290322581
-223.52287371134,140.120967741935
-223.52287371134,130.08064516129
-223.52287371134,120.040322580645
-223.52287371134,110
-223.52287371134,99.9596774193549
-223.52287371134,89.9193548387098
-223.52287371134,79.8790322580646
-223.52287371134,69.8387096774194
-223.52287371134,59.7983870967743
-223.52287371134,49.7580645161291
-223.52287371134,39.7177419354839
-222.720682989691,310.806451612903
-222.720682989691,300.766129032258
-222.720682989691,290.725806451613
-222.720682989691,280.685483870968
-222.720682989691,270.645161290323
-222.720682989691,260.604838709677
-222.720682989691,250.564516129032
-222.720682989691,240.524193548387
-222.720682989691,230.483870967742
-222.720682989691,220.443548387097
-222.720682989691,210.403225806452
-221.918492268041,371.048387096774
-221.918492268041,361.008064516129
-221.918492268041,350.967741935484
-221.918492268041,340.927419354839
-221.918492268041,330.887096774194
-221.918492268041,320.846774193548
-221.116301546392,431.290322580645
-221.116301546392,421.25
-221.116301546392,411.209677419355
-221.116301546392,401.16935483871
-221.116301546392,391.129032258065
-221.116301546392,381.088709677419
-219.913015463918,471.451612903226
-219.913015463918,462.666330645161
-220.314110824742,451.370967741935
-220.314110824742,441.33064516129
-219.511920103093,481.491935483871
-218.709729381443,446.350806451613
-218.709729381443,436.310483870968
-218.709729381443,426.270161290323
-218.709729381443,416.229838709677
-217.105347938144,350.967741935484
-217.105347938144,340.927419354839
-217.105347938144,330.887096774194
-217.105347938144,320.846774193548
-217.105347938144,310.806451612903
-217.105347938144,303.276209677419
-216.303157216495,235.504032258065
-216.303157216495,225.463709677419
-216.303157216495,215.423387096774
-216.303157216495,205.383064516129
-216.303157216495,195.342741935484
-216.303157216495,185.302419354839
-216.303157216495,175.262096774194
-216.303157216495,165.221774193548
-216.303157216495,155.181451612903
-216.303157216495,145.141129032258
-216.303157216495,135.100806451613
-216.303157216495,125.060483870968
-216.303157216495,115.020161290323
-216.303157216495,104.979838709677
-216.303157216495,94.9395161290323
-216.303157216495,84.8991935483872
-216.303157216495,74.858870967742
-216.303157216495,64.8185483870968
-215.500966494845,49.7580645161291
-215.500966494845,39.7177419354839
-215.500966494845,29.6774193548388
-215.500966494845,19.6370967741937
-215.500966494845,9.59677419354841
-215.500966494845,-0.443548387096712
-215.500966494845,-10.4838709677418
-215.500966494845,-20.5241935483871
-215.500966494845,-30.5645161290322
-215.500966494845,-40.6048387096773
-215.500966494845,-50.6451612903224
-215.500966494845,-60.6854838709676
-215.500966494845,-70.7258064516129
-215.500966494845,-80.766129032258
-215.500966494845,-90.8064516129032
-215.500966494845,-100.846774193548
-215.500966494845,-110.887096774193
-215.500966494845,-120.927419354839
-215.500966494845,-130.967741935484
-214.698775773196,-141.008064516129
-214.698775773196,-151.048387096774
-214.698775773196,-161.088709677419
-214.698775773196,-171.129032258064
-214.698775773196,-181.16935483871
-214.698775773196,-191.209677419355
-214.698775773196,-201.25
-214.698775773196,-211.290322580645
-214.698775773196,-221.33064516129
-214.698775773196,-231.370967741935
-214.698775773196,-241.41129032258
-214.698775773196,-251.451612903226
-214.698775773196,-258.98185483871
-213.896585051546,-266.512096774193
-213.896585051546,-276.552419354839
-213.896585051546,-286.592741935484
-213.896585051546,-296.633064516129
-213.896585051546,-306.673387096774
-213.896585051546,-316.713709677419
-213.896585051546,-326.754032258064
-213.094394329897,-336.79435483871
-213.094394329897,-346.834677419355
-213.094394329897,-356.875
-213.094394329897,-366.915322580645
-213.094394329897,-376.95564516129
-213.094394329897,-386.995967741935
-213.094394329897,-397.03629032258
-213.094394329897,-407.076612903226
-213.094394329897,-414.60685483871
-212.292203608248,-422.137096774193
-212.292203608248,-432.177419354839
-212.292203608248,-442.217741935484
-212.292203608248,-452.258064516129
-212.292203608248,-462.298387096774
-211.891108247423,-472.338709677419
-212.292203608248,-479.868951612903
-209.885631443299,-414.60685483871
-209.08344072165,-301.653225806451
-209.08344072165,-311.693548387097
-209.08344072165,-321.733870967742
-209.08344072165,-331.774193548387
-209.08344072165,-341.814516129032
-209.08344072165,-351.854838709677
-208.28125,-130.967741935484
-208.28125,-141.008064516129
-208.28125,-151.048387096774
-208.28125,-161.088709677419
-208.28125,-171.129032258064
-208.28125,-181.16935483871
-208.28125,-191.209677419355
-208.28125,-201.25
-208.28125,-211.290322580645
-208.28125,-221.33064516129
-208.28125,-231.370967741935
-208.28125,-241.41129032258
-208.28125,-251.451612903226
-208.28125,-258.98185483871
-207.479059278351,44.7379032258065
-207.479059278351,34.6975806451613
-207.479059278351,24.6572580645162
-207.479059278351,14.6169354838711
-207.479059278351,4.57661290322585
-207.479059278351,-5.46370967741927
-207.479059278351,-15.5040322580644
-207.479059278351,-25.5443548387096
-207.479059278351,-35.5846774193549
-207.479059278351,-45.625
-207.479059278351,-55.6653225806451
-207.479059278351,-65.7056451612902
-207.479059278351,-75.7459677419354
-207.479059278351,-85.7862903225805
-207.479059278351,-95.8266129032256
-207.479059278351,-105.866935483871
-206.676868556701,165.221774193548
-206.676868556701,155.181451612903
-206.676868556701,145.141129032258
-206.676868556701,135.100806451613
-206.676868556701,125.060483870968
-206.676868556701,115.020161290323
-206.676868556701,104.979838709677
-206.676868556701,94.9395161290323
-206.676868556701,84.8991935483872
-206.676868556701,74.858870967742
-206.676868556701,64.8185483870968
-206.676868556701,57.2883064516129
-205.874677835052,230.483870967742
-205.874677835052,220.443548387097
-205.874677835052,210.403225806452
-205.874677835052,200.362903225806
-205.874677835052,190.322580645161
-205.874677835052,180.282258064516
-205.874677835052,172.752016129032
-205.072487113402,310.806451612903
-205.072487113402,300.766129032258
-205.072487113402,290.725806451613
-205.072487113402,280.685483870968
-205.072487113402,270.645161290323
-205.072487113402,260.604838709677
-205.072487113402,250.564516129032
-205.072487113402,240.524193548387
-204.270296391753,386.108870967742
-204.270296391753,376.068548387097
-204.270296391753,366.028225806452
-204.270296391753,355.987903225806
-204.270296391753,345.947580645161
-204.270296391753,335.907258064516
-204.270296391753,325.866935483871
-204.270296391753,318.336693548387
-202.93331185567,417.066532258065
-203.468105670103,406.189516129032
-203.468105670103,396.149193548387
-201.863724226804,406.189516129032
-201.863724226804,396.149193548387
-200.259342783505,320.846774193548
-200.259342783505,310.806451612903
-200.259342783505,300.766129032258
-200.259342783505,290.725806451613
-200.259342783505,280.685483870968
-200.259342783505,270.645161290323
-200.259342783505,260.604838709677
-200.259342783505,250.564516129032
-199.457152061856,195.342741935484
-199.457152061856,185.302419354839
-199.457152061856,175.262096774194
-199.457152061856,165.221774193548
-199.457152061856,155.181451612903
-199.457152061856,145.141129032258
-199.457152061856,135.100806451613
-199.457152061856,125.060483870968
-199.457152061856,115.020161290323
-199.457152061856,104.979838709677
-199.457152061856,94.9395161290323
-199.457152061856,84.8991935483872
-199.457152061856,74.858870967742
-199.457152061856,64.8185483870968
-199.457152061856,54.7782258064517
-199.457152061856,47.2479838709678
-198.654961340206,39.7177419354839
-198.654961340206,29.6774193548388
-198.654961340206,19.6370967741937
-198.654961340206,9.59677419354841
-198.654961340206,-0.443548387096712
-198.654961340206,-10.4838709677418
-198.654961340206,-20.5241935483871
-198.654961340206,-30.5645161290322
-198.654961340206,-40.6048387096773
-198.654961340206,-50.6451612903224
-198.654961340206,-60.6854838709676
-198.654961340206,-70.7258064516129
-198.654961340206,-78.2560483870966
-197.852770618557,-85.7862903225805
-197.852770618557,-95.8266129032256
-197.852770618557,-105.866935483871
-197.852770618557,-115.907258064516
-197.852770618557,-125.947580645161
-197.852770618557,-135.987903225806
-197.852770618557,-146.028225806451
-197.852770618557,-156.068548387097
-197.050579896907,-166.108870967742
-197.050579896907,-176.149193548387
-197.050579896907,-186.189516129032
-197.050579896907,-196.229838709677
-197.050579896907,-206.270161290322
-197.050579896907,-216.310483870968
-197.050579896907,-226.350806451613
-197.050579896907,-236.391129032258
-197.050579896907,-246.431451612903
-197.050579896907,-256.471774193548
-197.050579896907,-264.002016129032
-196.248389175258,-271.532258064516
-196.248389175258,-281.572580645161
-196.248389175258,-291.612903225806
-196.248389175258,-301.653225806451
-196.248389175258,-311.693548387097
-196.248389175258,-321.733870967742
-196.248389175258,-331.774193548387
-196.248389175258,-341.814516129032
-196.248389175258,-351.854838709677
-196.248389175258,-361.895161290322
-196.248389175258,-369.425403225806
-195.446198453608,-376.95564516129
-195.446198453608,-386.995967741935
-195.045103092784,-397.03629032258
-195.045103092784,-405.821572580645
-193.841817010309,-366.915322580645
-193.841817010309,-376.95564516129
-193.841817010309,-386.995967741935
-192.23743556701,-261.491935483871
-192.23743556701,-271.532258064516
-192.23743556701,-281.572580645161
-192.23743556701,-289.102822580645
-191.435244845361,-90.8064516129032
-191.435244845361,-100.846774193548
-191.435244845361,-110.887096774193
-191.435244845361,-120.927419354839
-191.435244845361,-130.967741935484
-191.435244845361,-141.008064516129
-191.435244845361,-151.048387096774
-191.435244845361,-161.088709677419
-190.633054123711,39.7177419354839
-190.633054123711,29.6774193548388
-190.633054123711,19.6370967741937
-190.633054123711,9.59677419354841
-190.633054123711,-0.443548387096712
-190.633054123711,-10.4838709677418
-190.633054123711,-20.5241935483871
-189.830863402062,125.060483870968
-189.830863402062,115.020161290323
-189.830863402062,104.979838709677
-189.830863402062,94.9395161290323
-189.830863402062,84.8991935483872
-189.830863402062,77.3689516129033
-189.028672680412,205.383064516129
-189.028672680412,195.342741935484
-189.028672680412,185.302419354839
-189.028672680412,175.262096774194
-189.028672680412,165.221774193548
-189.028672680412,155.181451612903
-189.028672680412,145.141129032258
-189.028672680412,137.610887096774
-188.226481958763,295.745967741935
-188.226481958763,285.70564516129
-188.226481958763,275.665322580645
-188.226481958763,265.625
-188.226481958763,255.584677419355
-188.226481958763,245.54435483871
-188.226481958763,235.504032258065
-188.226481958763,225.463709677419
-188.226481958763,215.423387096774
-187.424291237113,340.927419354839
-187.424291237113,330.887096774194
-187.424291237113,320.846774193548
-187.424291237113,310.806451612903
-187.424291237113,303.276209677419
-186.622100515464,348.457661290323
-185.819909793815,340.927419354839
-185.017719072165,330.887096774194
-185.017719072165,320.846774193548
-185.017719072165,310.806451612903
-185.017719072165,303.276209677419
-183.413337628866,215.423387096774
-183.413337628866,205.383064516129
-183.413337628866,197.852822580645
-182.611146907217,110
-182.611146907217,99.9596774193549
-182.611146907217,89.9193548387098
-182.611146907217,79.8790322580646
-182.611146907217,69.8387096774194
-182.611146907217,59.7983870967743
-182.611146907217,49.7580645161291
-182.611146907217,39.7177419354839
-182.611146907217,29.6774193548388
-182.611146907217,22.1471774193549
-181.808956185567,14.6169354838711
-181.808956185567,4.57661290322585
-181.808956185567,-5.46370967741927
-181.808956185567,-15.5040322580644
-181.808956185567,-25.5443548387096
-181.808956185567,-35.5846774193549
-181.808956185567,-45.625
-181.006765463918,-55.6653225806451
-181.006765463918,-65.7056451612902
-181.006765463918,-75.7459677419354
-181.006765463918,-85.7862903225805
-181.006765463918,-95.8266129032256
-181.006765463918,-105.866935483871
-181.006765463918,-115.907258064516
-181.006765463918,-125.947580645161
-181.006765463918,-135.987903225806
-181.006765463918,-146.028225806451
-180.204574742268,-156.068548387097
-180.204574742268,-166.108870967742
-180.204574742268,-176.149193548387
-180.204574742268,-186.189516129032
-180.204574742268,-196.229838709677
-180.204574742268,-206.270161290322
-180.204574742268,-216.310483870968
-180.204574742268,-226.350806451613
-180.204574742268,-236.391129032258
-180.204574742268,-246.431451612903
-180.204574742268,-256.471774193548
-180.204574742268,-266.512096774193
-179.402384020619,-276.552419354839
-179.402384020619,-286.592741935484
-179.402384020619,-296.633064516129
-179.402384020619,-306.673387096774
-179.402384020619,-316.713709677419
-179.402384020619,-326.754032258064
-179.402384020619,-336.79435483871
-178.199097938144,-349.344758064516
-178.600193298969,-356.875
-176.99581185567,-316.713709677419
-176.99581185567,-326.754032258064
-176.99581185567,-336.79435483871
-176.99581185567,-344.324596774193
-176.193621134021,-213.800403225806
-175.391430412371,-80.766129032258
-175.391430412371,-88.296370967742
-174.589239690722,24.6572580645162
-174.589239690722,14.6169354838711
-174.589239690722,4.57661290322585
-172.984858247423,125.060483870968
-172.984858247423,115.020161290323
-172.984858247423,104.979838709677
-172.182667525773,270.645161290323
-172.182667525773,260.604838709677
-172.182667525773,250.564516129032
-172.182667525773,240.524193548387
-172.182667525773,230.483870967742
-172.182667525773,220.443548387097
-172.182667525773,210.403225806452
-172.182667525773,200.362903225806
-172.182667525773,192.832661290323
-171.380476804124,315.826612903226
-171.380476804124,305.786290322581
-171.380476804124,295.745967741935
-171.380476804124,285.70564516129
-171.380476804124,278.175403225806
-170.578286082474,325.866935483871
-169.776095360825,315.826612903226
-168.973904639175,305.786290322581
-168.973904639175,295.745967741935
-168.973904639175,285.70564516129
-168.973904639175,278.175403225806
-168.171713917526,270.645161290323
-168.171713917526,260.604838709677
-168.171713917526,250.564516129032
-168.171713917526,240.524193548387
-168.171713917526,230.483870967742
-168.171713917526,220.443548387097
-168.171713917526,210.403225806452
-168.171713917526,202.872983870968
-167.369523195876,195.342741935484
-167.369523195876,185.302419354839
-167.369523195876,175.262096774194
-167.369523195876,165.221774193548
-167.369523195876,155.181451612903
-167.369523195876,145.141129032258
-167.369523195876,135.100806451613
-167.369523195876,125.060483870968
-167.369523195876,115.020161290323
-167.369523195876,104.979838709677
-166.567332474227,74.858870967742
-166.567332474227,64.8185483870968
-166.567332474227,54.7782258064517
-166.567332474227,44.7379032258065
-166.567332474227,34.6975806451613
-166.567332474227,27.1673387096774
-164.962951030928,-30.5645161290322
-164.962951030928,-40.6048387096773
-164.962951030928,-50.6451612903224
-164.962951030928,-60.6854838709676
-164.962951030928,-70.7258064516129
-164.962951030928,-80.766129032258
-164.962951030928,-90.8064516129032
-164.962951030928,-98.3366935483871
-164.160760309278,-105.866935483871
-164.160760309278,-115.907258064516
-164.160760309278,-125.947580645161
-164.160760309278,-135.987903225806
-164.160760309278,-146.028225806451
-164.160760309278,-156.068548387097
-164.160760309278,-166.108870967742
-164.160760309278,-173.639112903226
-163.358569587629,-181.16935483871
-163.358569587629,-191.209677419355
-163.358569587629,-201.25
-163.358569587629,-211.290322580645
-163.358569587629,-221.33064516129
-163.358569587629,-231.370967741935
-162.556378865979,-241.41129032258
-162.556378865979,-251.451612903226
-162.155283505155,-262.746975806451
-160.95199742268,-256.471774193548
-160.95199742268,-264.002016129032
-160.149806701031,-216.310483870968
-160.149806701031,-226.350806451613
-160.149806701031,-236.391129032258
-160.149806701031,-246.431451612903
-159.347615979381,-130.967741935484
-159.347615979381,-141.008064516129
-159.347615979381,-151.048387096774
-159.347615979381,-161.088709677419
-159.347615979381,-171.129032258064
-159.347615979381,-181.16935483871
-159.347615979381,-191.209677419355
-159.347615979381,-201.25
-159.347615979381,-208.780241935484
-158.545425257732,-55.6653225806451
-158.545425257732,-65.7056451612902
-158.545425257732,-75.7459677419354
-158.545425257732,-85.7862903225805
-158.545425257732,-95.8266129032256
-158.545425257732,-105.866935483871
-158.545425257732,-115.907258064516
-158.545425257732,-123.4375
-157.743234536083,4.57661290322585
-157.743234536083,-2.95362903225805
-156.138853092784,165.221774193548
-156.138853092784,155.181451612903
-156.138853092784,145.141129032258
-156.138853092784,135.100806451613
-156.138853092784,125.060483870968
-156.138853092784,115.020161290323
-156.138853092784,104.979838709677
-156.138853092784,97.4495967741937
-155.336662371134,230.483870967742
-155.336662371134,220.443548387097
-155.336662371134,210.403225806452
-155.336662371134,200.362903225806
-155.336662371134,192.832661290323
-154.534471649485,255.584677419355
-154.534471649485,245.54435483871
-154.534471649485,238.014112903226
-153.197487113402,270.645161290323
-153.732280927835,263.114919354839
-152.127899484536,255.584677419355
-152.127899484536,245.54435483871
-152.127899484536,235.504032258065
-152.127899484536,225.463709677419
-152.127899484536,217.933467741935
-151.325708762887,210.403225806452
-151.325708762887,200.362903225806
-151.325708762887,190.322580645161
-151.325708762887,180.282258064516
-151.325708762887,170.241935483871
-150.523518041237,160.201612903226
-150.523518041237,150.161290322581
-150.523518041237,140.120967741935
-150.523518041237,130.08064516129
-149.721327319588,79.8790322580646
-149.721327319588,69.8387096774194
-149.721327319588,62.3084677419356
-148.116945876289,-35.5846774193549
-148.116945876289,-45.625
-148.116945876289,-55.6653225806451
-148.116945876289,-65.7056451612902
-148.116945876289,-75.7459677419354
-148.116945876289,-85.7862903225805
-148.116945876289,-95.8266129032256
-148.116945876289,-105.866935483871
-147.314755154639,-115.907258064516
-147.314755154639,-125.947580645161
-147.314755154639,-135.987903225806
-147.314755154639,-146.028225806451
-146.51256443299,-156.068548387097
-146.51256443299,-166.108870967742
-145.71037371134,-176.149193548387
-145.71037371134,-186.189516129032
-144.507087628866,-193.719758064516
-143.303801546392,-171.129032258064
-143.303801546392,-181.16935483871
-142.501610824742,-146.028225806451
-142.501610824742,-156.068548387097
-142.501610824742,-163.59879032258
-141.699420103093,-90.8064516129032
-141.699420103093,-100.846774193548
-141.699420103093,-110.887096774193
-141.699420103093,-120.927419354839
-141.699420103093,-130.967741935484
